,Artist,Song,uri,Acousticness,Danceability,Liveness,Loudness,Speechiness
4061,Modena City Ramblers,Western Union,spotify:track:60OriF1F85j9nmdYiFd6pL,0.479,0.721,0.189,0.8201902173913044,0.027
4062,Modena City Ramblers,Mia Dolce Rivoluzionaria,spotify:track:7wJZotIGP5qIwb8fQFGsWc,0.00859,0.512,0.313,0.9328804347826087,0.044
4063,Modena City Ramblers,Intermezzo,spotify:track:4h3BoT4xY1bfBbzbeSdjWr,0.913,0.467,0.196,0.4080434782608696,0.0557
4064,Modena City Ramblers,I Prati Di Bismantova,spotify:track:5XAUXsqHNFf9iHHJfGLEoQ,0.224,0.67,0.122,0.7680434782608696,0.0275
4065,Modena City Ramblers,La Stagioun Di Delinquent,spotify:track:5HEhwpuyxsdUSXdrtEQAdk,0.0326,0.801,0.112,0.8661956521739131,0.044
4066,Modena City Ramblers,Il Treno Dei Folli,spotify:track:7ln0MzXit8C905sqBktwr4,0.0816,0.6,0.114,0.8870652173913044,0.21
4067,Modena City Ramblers,Come Nuvole Lontane,spotify:track:5rKbDWmL1AiveeH505mEWP,0.315,0.741,0.0853,0.7780706521739131,0.0276
4068,Modena City Ramblers,Stranier Di Birkenau,spotify:track:7LQ3Upr2tq64DpPgf7FxAR,0.28,0.37,0.122,0.7780163043478261,0.0278
4069,Modena City Ramblers,Epilogo,spotify:track:66KR49mMftt8Tj3qe0gG03,0.941,0.62,0.111,0.3267391304347826,0.0381
4070,Modena City Ramblers,La Fiola,spotify:track:1VnP9s9tRfEDxZh5IyCtXn,0.146,0.631,0.177,0.8516576086956522,0.0288
4071,Modena City Ramblers,Music Of The Time,spotify:track:3mCRGnWdZzSdHGmCxx35Ye,0.159,0.602,0.0962,0.8358423913043479,0.0274
4072,Modena City Ramblers,Viva La Vida,spotify:track:2ZNyp1NJ4AeGyEhRsAXWFv,0.0339,0.55,0.124,0.8316576086956522,0.0589
4073,Modena City Ramblers,Ebony,spotify:track:2LxinfuxddJtzaDExmRso0,0.506,0.426,0.109,0.7298369565217391,0.0301
4074,Modena City Ramblers,El Presidente,spotify:track:3ZCB6YUp64PpUwXfyEjQHF,0.0709,0.564,0.127,0.8358967391304348,0.0374
4075,Modena City Ramblers,Una Perfecta Excusa,spotify:track:2mKdCml4XxngXh8RRA5mSP,0.00257,0.705,0.12,0.8297826086956522,0.0367
4076,Modena City Ramblers,Clan Banlieu,spotify:track:0QFd8mVZLEPBClhijcRTN2,0.0533,0.544,0.297,0.877663043478261,0.0714
4077,Modena City Ramblers,Mia Dolce Rivoluzionaria,spotify:track:02pYXGf22z0PVgbAFbBqd4,0.0639,0.501,0.0861,0.8642391304347827,0.0471
4078,Modena City Ramblers,I Cento Passi,spotify:track:3AkYGH0Zm8z3l8Mla4bLM3,0.00121,0.487,0.164,0.8771195652173913,0.0826
4079,Modena City Ramblers,Bella Ciao Partisan,spotify:track:4LVilmd93YwMCnMpBDHXBq,0.00473,0.327,0.094,0.8266576086956523,0.0746
4080,Modena City Ramblers,La Banda Del Sogno Interrotto,spotify:track:6YpBkUHi9t64crAN5VAyX5,0.0189,0.436,0.102,0.8346195652173913,0.0937
4081,Modena City Ramblers,Mondina's Bella Ciao,spotify:track:4QH2o5p991VV1VyhYOVVtD,0.753,0.523,0.08,0.7337228260869565,0.0294
4082,Modena City Ramblers,Roisin The Bow,spotify:track:5cEPRwyw8jEfIYmAY2ll81,0.379,0.482,0.136,0.7323641304347827,0.0283
4083,Modena City Ramblers,Onda libera,spotify:track:7DAGveRAznPYsOKr5dfj5l,0.175,0.728,0.0656,0.8840489130434783,0.0458
4084,Modena City Ramblers,Libera terra,spotify:track:0y3T1Dkryacbr4zLtX6wZz,0.00224,0.522,0.301,0.8691576086956523,0.044
4085,Modena City Ramblers,Valzer chiuso in soffitta,spotify:track:0dcE35ESgiDlJsQ95zcA0v,0.36,0.479,0.0947,0.7898097826086957,0.0282
4086,Modena City Ramblers,Figli del vento,spotify:track:3ITTRCiuBW2HseDUOgSukv,0.0467,0.661,0.273,0.8830706521739131,0.04
4087,Modena City Ramblers,Il mulino e il tuo giardino,spotify:track:09TlqWsgUqBbth8yOJnUvg,0.81,0.642,0.092,0.7836413043478262,0.0282
4088,Modena City Ramblers,Di corsa,spotify:track:1NueJYVW265VqLtWw8rbZH,0.0212,0.709,0.157,0.8844021739130435,0.0534
4089,Modena City Ramblers,Prigioniero di chi,spotify:track:5lsKpQCHQrRZyawOEElkvV,0.0367,0.682,0.373,0.8024184782608696,0.0445
4090,Modena City Ramblers,C'è tanto ancora,spotify:track:1xvVD96ZXidaiAazq29TnL,0.319,0.595,0.103,0.9472010869565218,0.056
4091,Modena City Ramblers,Libera mente,spotify:track:7eLB0aE69JQiSAV1QO6dpl,0.202,0.644,0.0873,0.7796195652173914,0.0273
4092,Modena City Ramblers,Ballata della dama bianca,spotify:track:6AIRz92Df2k3jC7WdEcXtm,0.109,0.725,0.109,0.8648641304347826,0.0527
4093,Modena City Ramblers,L'uomo nell'alto castello,spotify:track:3vlY4ozIVnzOtRsEoYN0PV,0.278,0.623,0.141,0.7996739130434783,0.0286
4094,Modena City Ramblers,Altritalia,spotify:track:1EVTNTudnV3eqGTU2qfQIU,0.0921,0.576,0.354,0.8996467391304348,0.0429
4095,Modena City Ramblers,I giorni della crisi,spotify:track:1gxGZrMuqtUU3CnS4i3XBx,0.0218,0.543,0.337,0.8777445652173914,0.076
4096,Modena City Ramblers,Interessi zero,spotify:track:0s1PeYcFXeBdzMRGRMnG1b,0.0347,0.508,0.278,0.8924184782608696,0.0842
4097,Modena City Ramblers,Tra nuvole e terra,spotify:track:0itMZPc5H758JQEkJImRgC,0.402,0.225,0.352,0.8063043478260871,0.0763
4098,Modena City Ramblers,La mosca nel bicchiere,spotify:track:19lBNQomW2HWKp7Y8SJTeR,0.741,0.379,0.297,0.8290489130434784,0.0356
4099,Modena City Ramblers,Seduto sul tetto del mondo,spotify:track:1m9xP3r3ROx5bXeXTIoqrx,0.483,0.236,0.236,0.7999728260869565,0.0346
4100,Modena City Ramblers,Dieci volte,spotify:track:3mHnSGxRVyjlKZ2BUIccyn,0.074,0.494,0.178,0.8700815217391304,0.0378
4101,Modena City Ramblers,S'ciòp e picòun,spotify:track:70QKUThDUKtM8VRqe4qeOG,0.0681,0.706,0.137,0.8927173913043479,0.0854
4102,Modena City Ramblers,Povero diavolo,spotify:track:5Ir3aOIfOGkUHodiPGlGJV,0.648,0.595,0.112,0.8395108695652175,0.116
4103,Modena City Ramblers,!que viva tortuga!,spotify:track:6Q0ubHuljN3pSgba5tNpZO,0.0487,0.441,0.0887,0.8798369565217392,0.206
4104,Modena City Ramblers,Camminare,spotify:track:4Fr2akzkodTNCJSYIAnB1V,0.153,0.642,0.118,0.8325271739130435,0.0264
4105,Modena City Ramblers,Il posto dell'airone,spotify:track:50hjEQ6mYwcQN8VCzIrDXX,0.0838,0.4,0.305,0.848804347826087,0.0609
4106,Modena City Ramblers,Specchio dei miei sogni,spotify:track:2qdzUfg2MBOBCIWXPZv0z8,0.735,0.403,0.287,0.7467119565217392,0.0275
4107,Modena City Ramblers,Niente di Nuovo Sul Fronte Occidentale,spotify:track:18ygNsUkGaOZ1PXxEaDo6j,0.0214,0.575,0.399,0.8868478260869566,0.0452
4108,Modena City Ramblers,Occupy World Street,spotify:track:2fhmMOMoOJx49O4h6VGTc5,0.177,0.583,0.778,0.8875271739130435,0.0392
4109,Modena City Ramblers,La Guèra D'l Baròt,spotify:track:16gVEvudVeWnI9bjNpz1Q3,0.0395,0.53,0.0694,0.8374728260869566,0.0716
4110,Modena City Ramblers,Pasta Nera,spotify:track:0bmaKsC98tZx8ekjoNvN3K,0.00991,0.542,0.0566,0.8636413043478262,0.0419
4111,Modena City Ramblers,La Luna Di Ferrara,spotify:track:35kO9hJhgI0OPXuWhxMYjV,0.279,0.743,0.097,0.8043206521739131,0.109
4112,Modena City Ramblers,Il Violino Di Luigi,spotify:track:07oZCruRSOVB9nUoQSbR0e,0.3,0.416,0.199,0.8287771739130435,0.0358
4113,Modena City Ramblers,Tarantella Taranto,spotify:track:4eyxpWRjoFq0bbtk0L7a5W,0.319,0.753,0.0995,0.8697282608695653,0.112
4114,Modena City Ramblers,La Strage Delle Fonderie,spotify:track:03sA4lIAUFQYDt6uKqvvuC,0.318,0.589,0.208,0.8280706521739132,0.0381
4115,Modena City Ramblers,Afro,spotify:track:53KPpGVPvB25IMtjxaMclO,0.833,0.685,0.0888,0.7565217391304349,0.0367
4116,Modena City Ramblers,Il Giorno Che Il Cielo Cadde Su Bologna,spotify:track:4XGhdg27OgoglgfDhpKEgH,0.504,0.492,0.111,0.7376086956521738,0.0291
4117,Modena City Ramblers,Nostra Signora Dei Depistati,spotify:track:5BWtYPBVNVtaT6DQg59wuo,0.532,0.675,0.208,0.8370380434782609,0.0399
4118,Modena City Ramblers,Briciole E Spine,spotify:track:356RK8dtdzNquOlG9prk5r,0.202,0.242,0.2,0.8207065217391305,0.0332
4119,Modena City Ramblers,E' Primavera,spotify:track:5fqpX5tiEDT42w9oZ83h9X,0.0771,0.689,0.0846,0.8914673913043478,0.0536
4120,Modena City Ramblers,C'Era Una Volta,spotify:track:5RlzbYoyEq0hGFxYuCSLei,0.0285,0.659,0.0309,0.8758967391304349,0.0426
4121,Modena City Ramblers,Fiori D'Arancio E Baci Di Caffè,spotify:track:5mnXHUcbvUNPTYegibUcWQ,0.116,0.622,0.126,0.8462228260869566,0.119
4122,Modena City Ramblers,Beppe E Tore,spotify:track:5BZe3yYiGlSvVI2r3krnph,0.0609,0.556,0.889,0.8267663043478262,0.0326
4123,Modena City Ramblers,Due Magliette Rosse,spotify:track:6RPeAd6tFuOcOUFpfwSkfK,0.585,0.661,0.0774,0.8419021739130436,0.0494
4124,Modena City Ramblers,Kingstown Regatta,spotify:track:5d6OeoLq5R9i245QJvbR9W,0.265,0.682,0.255,0.8794565217391305,0.0651
4125,Modena City Ramblers,Clandestino,spotify:track:3BCTJccTYpZytiL6fl7U8F,0.602,0.814,0.113,0.8758695652173913,0.0564
4126,Modena City Ramblers,Saluteremo Il Signor Padrone,spotify:track:6QWQUlJnBgRcUigE6PBfF4,0.147,0.564,0.125,0.863233695652174,0.0297
4127,Modena City Ramblers,The Ghost Of Tom Joad,spotify:track:5MRAVxs6KhsbRRnVNZlHxM,0.715,0.35,0.19,0.7235869565217391,0.0274
4128,Modena City Ramblers,L'Homme Des Marais,spotify:track:6Lp2WxYRyrbNHYi1L9BY86,0.357,0.597,0.392,0.8363858695652174,0.0395
4129,Modena City Ramblers,Chan Chan,spotify:track:6oQM1tLj83TWFdsQFEimay,0.16,0.513,0.0804,0.8565489130434784,0.0801
4130,Modena City Ramblers,If I Should Fall From Grace With God,spotify:track:2NwnnAx6YWLKKHyl7uvcX6,0.0436,0.53,0.289,0.8980706521739131,0.0382
4131,Modena City Ramblers,The Trumpets Of Jericho,spotify:track:7KovsQCwKJRG7sgdvuUnsc,0.268,0.529,0.318,0.8386684782608697,0.0279
4132,Modena City Ramblers,Crookedwood Polkas,spotify:track:4pQF8GvUIT2CKmoJG209ak,0.155,0.518,0.188,0.8027445652173913,0.0351
4133,Modena City Ramblers,Prega Crest,spotify:track:4Ppg0o5UeKqkFYMZ92m1E6,0.33,0.633,0.305,0.8582065217391305,0.0451
4134,Modena City Ramblers,Per I Morti Di Reggio Emilia,spotify:track:6v2mZgZpAqv8ilbSkI9yod,0.134,0.551,0.269,0.8500271739130435,0.0468
4135,Modena City Ramblers,Sidi H'Bibi,spotify:track:4gpUlu4RFhEh3ZlJL4FFop,0.245,0.605,0.238,0.8504619565217392,0.0322
4136,Modena City Ramblers,Mala Vida,spotify:track:2e0PFwND7hMoDiNjlhzokJ,0.313,0.632,0.281,0.8328804347826088,0.0288
4137,Modena City Ramblers,Fischia Il Vento,spotify:track:0UuBdxp0qzWAR5qwFq3hiu,0.391,0.283,0.0659,0.8334239130434783,0.13
4138,Modena City Ramblers,Canzone Per Un Amico Fragile,spotify:track:2VLUoTGqj6JAzWQoOvbhmr,0.182,0.496,0.334,0.7862500000000001,0.033
4139,Modena City Ramblers,Rock The Casbah,spotify:track:7tTeWxBnvAo8D0NXMDKd4v,0.625,0.651,0.251,0.8404619565217393,0.0291
4140,Mannarino,Intro,spotify:track:3RyZH4WnsM36J0GSnhsYAD,0.85,0.465,0.127,0.4780978260869565,0.165
4141,Mannarino,Me So' Mbriacato,spotify:track:4wb3UG3WkhrvjkjhlBn7dQ,0.401,0.533,0.105,0.797445652173913,0.129
4142,Mannarino,Svegliatevi Italiani,spotify:track:4Flv2ZSR35u2UMqL5Vxszx,0.778,0.868,0.206,0.7553260869565218,0.0834
4143,Mannarino,Elisir D'Amor,spotify:track:3lTSnmNVpTQGWc92pzCjg1,0.704,0.719,0.121,0.8488858695652175,0.029
4144,Mannarino,Le Cose Perdute,spotify:track:2o3Y76cGWcNgDRoKLEgxm8,0.835,0.793,0.0968,0.7191576086956522,0.115
4145,Mannarino,Il Bar Della Rabbia,spotify:track:0Aywzp2szqUj2GoXm2VYVr,0.836,0.525,0.122,0.6276902173913043,0.0582
4146,Mannarino,Tevere Grand Hotel,spotify:track:6wIOMVGFIRhdF2VTOUBCn4,0.402,0.715,0.101,0.8327989130434783,0.0269
4147,Mannarino,Scetate Vajo',spotify:track:7x9hPXYBp7ruoDWVtEPJXe,0.0879,0.607,0.883,0.8558152173913044,0.0398
4148,Mannarino,Osso Di Seppia,spotify:track:41F4bygNhjShlcdyRIPVHP,0.498,0.786,0.264,0.7586141304347827,0.299
4149,Mannarino,La Strega E Il Diamante,spotify:track:0BqSrLumbh858RaaMkO1MS,0.714,0.735,0.101,0.7797010869565218,0.0717
4150,Mannarino,Il Pagliaccio,spotify:track:2pYjgUlmm4reNbuuJkt8K0,0.819,0.529,0.118,0.6292934782608696,0.0565
4151,Mannarino,L'Amore Nero,spotify:track:5Q3yov29GlwuQIItq6Mmno,0.71,0.454,0.17,0.714483695652174,0.0483
4152,Mannarino,Soldi,spotify:track:42uaFmHZ1pVJ01Ltq91Dy5,0.937,0.523,0.116,0.4991847826086957,0.344
4153,Mannarino,The End,spotify:track:26ROo8antJl1D5BMLVBnpV,0.851,0.302,0.358,0.8087771739130436,0.0277
4154,Sizzla,Good For The World (ft Sizzla),spotify:track:6OWTH4Bk22oGMJWNOW4MND,0.0406,0.622,0.0736,0.8555978260869566,0.329
4155,Stephen Marley,Chase Dem - Acoustic Version,spotify:track:4dyrU4c8DPBh1bVq1Ex1wB,0.017,0.67,0.263,0.8165760869565218,0.0821
4156,Stephen Marley,The Mission - Acoustic Version,spotify:track:5sHTFCrGUy1gPtMiGQ6Fig,0.169,0.842,0.255,0.825108695652174,0.0464
4157,Stephen Marley,Fed Up - Acoustic Version,spotify:track:5a3GKFF3yNqsPDSPkJ3VQA,0.701,0.708,0.123,0.7537771739130436,0.0755
4158,Stephen Marley,Hey Baby - Acoustic Version,spotify:track:0dR0PQHs8FoQD1HKi1oLIY,0.754,0.642,0.178,0.7595923913043479,0.214
4159,Stephen Marley,Iron Bars - Acoustic Version,spotify:track:7wo3bdk8fE7QTnj4IwKYhH,0.212,0.621,0.103,0.815788043478261,0.196
4160,Stephen Marley,Lonely Avenue - Acoustic Version,spotify:track:7spOcveJbB9rfF4HglD1cM,0.0638,0.703,0.42,0.7972282608695653,0.129
4161,Stephen Marley,Mind Control - Acoustic Version,spotify:track:5vPfhRamHf83DykVcVe5im,0.0118,0.727,0.339,0.775054347826087,0.0782
4162,Stephen Marley,You're Gonna Leave - Acoustic Version,spotify:track:62qmxko3wp2Ob89jTn6ckG,0.235,0.426,0.111,0.7218478260869564,0.0822
4163,Stephen Marley,The Traffic Jam - Acoustic Version,spotify:track:5zH9euI0EXMZOP5QM1FIPC,0.712,0.751,0.0561,0.8183423913043479,0.384
4164,"Nas & Damian ""Jr. Gong"" Marley",As We Enter,spotify:track:05Fxjq5GKH5uXjZqRhGP88,0.149,0.916,0.0851,0.8994021739130436,0.247
4165,"Nas & Damian ""Jr. Gong"" Marley",Tribes At War,spotify:track:3F2HGqiRg7UoC2Ge3yPuf1,0.134,0.557,0.366,0.8690760869565218,0.282
4166,"Nas & Damian ""Jr. Gong"" Marley",Strong Will Continue,spotify:track:3uEz61b7o8d0NzAQBG5lUz,0.118,0.576,0.0785,0.8690489130434783,0.334
4167,"Nas & Damian ""Jr. Gong"" Marley",Leaders,spotify:track:54M0QuY59EXiVtUOpWJSZV,0.0398,0.771,0.344,0.8536684782608697,0.13
4168,"Nas & Damian ""Jr. Gong"" Marley",Friends,spotify:track:5MgiILGEPaixtfX1UTITPP,0.168,0.553,0.107,0.8846195652173914,0.262
4169,"Nas & Damian ""Jr. Gong"" Marley",Count Your Blessings,spotify:track:5X3hq17ZSLPYsCLRcPzHhl,0.00267,0.736,0.112,0.9108152173913044,0.161
4170,"Nas & Damian ""Jr. Gong"" Marley",Dispear,spotify:track:5Y6awqDDtx8QzfMuekOk79,0.178,0.561,0.665,0.9011141304347826,0.426
4171,"Nas & Damian ""Jr. Gong"" Marley",Land Of Promise,spotify:track:5yD8BkuJFbO8OcYPTUyvxq,0.0553,0.821,0.259,0.8611413043478262,0.263
